good_id,title,rating,price
340999195, Ноутбук Microsoft Surface Laptop 3 (VGY-00024) ,,61067
344239705," Ноутбук 15.6"" MSI GF63 GF6311SC-2XUA (NVidia GeForce GTX 1650, Intel Core i5-11400H, 8Gb, ) ",,40809
362893251, Ноутбук ASUS Vivobook Pro K6500ZC-HN363 15.6FHD IPS/Intel i5-12450H/16/512F/NVD305 (90NB0XK1-M00MU0) ,,45149
362893179," Ноутбук (портативний комп'ютер) K1703ZA CI5-12500H 17"" 16GB 512GB K1703ZA-AU062 AS (90NB0WN1-M004T0) Asus ",,35174
362893053," Ноутбук (портативний комп'ютер) M1702QA R7-5800H 17"" 16GB 512GB M1702QA-AU073 ASUS (90NB0YA1-M003B0) ",,34649
362892993, Ноутбук ASUS X515EP-BQ233 (90NB0TZ1-M03370) ,,31930
362892723," Ноутбук (портативний комп'ютер) X1502ZA CI5-1235U 15"" 16GB 512GB X1502ZA-BQ642 ASU (90NB0VX3-M00V30) Asus ",,32643
362892720," Ноутбук Prologix M15-710 (PN15E01.PN58S2NU.002), 15.6"" FullHD (1920x1080) IPS LED матовий / Intel Pe ",,17849
362892717," Ноутбук (портативний комп'ютер) M6500RC R7-6800H 15"" 16GB 512GB M6500RC-HN056 ASUS (90NB0YK1-M002Y0) ",,48299
362892708," Ноутбук (портативний комп'ютер) M513UA R7-5700U 15"" 16GB 512GB M513UA-L1282 ASUS (90NB0TP1-M008M0) ",,35174
362892702," Ноутбук (портативний комп'ютер) X1502ZA CI5-1235U 15"" 16GB 512GB X1502ZA-BQ643 ASU (90NB0VX2-M00V40) Asus ",,32643
361464807, Ноутбук Dell Latitude E6540 (i7-4800MQ/8/128SSD/AMD8790M) - Class A ,,14500
307792433, Ноутбук Б/В Dell e7470 QHD 14.1 2K IPS/ Intel Core i7/ Intel HD 4Gb/ RAM 16Gb/ SSD 256Gb ,Рейтинг товара 3.6 из 5,15300
353953365," Нетбук Asus Chromebook C202SA 11.6"" N3060 1.6GHz 4GB RAM 16GB eMMC SSD (C202SA-YS02) Б/У ",,3700
362526105, БВ Ноутбук Asus FX553VE 15.6 FHD Intel i5-7300HQ 8 RAM 240 SSD NVIDIA GTX 1050TI 4 ГБ ,,27032
356968815, Ноутбук HP EliteBook 840 G1 (i5-4200U|16GB|240SSD|Сенсорний екран) ,,11025
362684073," Ноутбук Dell Latitude E5430 / 14"" TN / Core i3-2328M (2(4) ядра по 2.2GHz) / 4GB DDR3 / 320GB HDD / HD Graphics 3000 / DVD-ROM / HDMI б/в ",,7775
361992933, БВ Ноутбук Asus Vivobook K3400P 14 Full HD IPS OLED Intel i5-11300H 8 RAM 512 SSD NVIDIA GTX 1650 4 ГБ ,,39670
362795571," Ігр.ноутбук Acer Nitro 5 AN515-54 / 15.6"" IPS / Core i7-9750H 6ядра по 2.6GHz/ 16GB DDR4 / 512GB SSD / GeForce RTX 2060, 6GB / WebCam / Win10 Home б/в ",,42990
362384181, Ноутбук MSI Katana GF66 11UE (GF6611UE-617US) [76192] ,,55033
362375934," Ноутбук 15.6"" HP 15,6"" 250 G Dark Ash Silver 2WZ6EA (Intel UHD Graphics, Intel Core i3-1115G4, 8Gb, ) ",,28888
362375799," Ноутбук 17,3"" Dream Machines G1650-17 17.3FHD IPS 144Hz/Intel i7-12700H/16/1024F/NVD1650-4/DOS G1650-17UA86 (NVidia GeForce GTX 1650, Intel Core i7-12700H, 16 ГбGb, 144 Гц) ",,60332
362346141, Ноутбук Acer TravelMate TMP215-53 (NX.VPVEU.007) ,,42798
362256057, Ноутбук Microsoft Surface Laptop Studio Platinum (THR-00001) ,,47142
362159310," Ноутбук Lenovo IdeaPad 3 15ALC6 (82KU01EBMH), 15.6"" FullHD (1920x1080) IPS LED матовий / AMD Ryze ",,32601
362159139," Ноутбук Eu Lenovo IdeaPad 3 15ALC6 (82KU00CJMH), 15.6"" FullHD (1920x1080) IPS LED матовий / AMD Ryze ",,29718
362139657, Ноутбук Acer Aspire 3 A317-53-52CH (NX.AD0EU.00F) ,,33799
362139588, Ноутбук 2E Rational 15 (NJ50MU-15UA30) ,,30899
362138955, Ноутбук 2E Complex Pro 17 (NS70PU-17UA31) ,,45999
359154681, Ноутбук 2E Imaginary 15 15.6FHD IPS AG/Intel i7-1165G7/16/1024F/int/DOS (NL50MU-15UA51) ,,44888
359058645, Ноутбук Acer Aspire 3 A315-58G-57N6 (NX.ADUEU.01P) FullHD Silver ,,36585
359050590, Ноутбук ASUS TUF Gaming F15 FX506HE-HN008 (90NR0703-M01460) ,,46618
359004702, Ноутбук Lenovo IdeaPad 3 15ITL6 (82H800QPRA) FullHD Arctic Grey ,,29508
358966122, Ноутбук ASUS ExpertBook B1 B1500CEAE-BQ2740 (90NX0441-M00L10) ,,29054
358850997, Ноутбук HP Zbook 15 (Y4E77AV) ,,69460
358850904, Ноутбук ASUS P1512CEA-EJ0833 (90NX05E1-M010T0) ,,23420
358179786, ноутбук 15.6FMI/i5-1135G7/8/512/Intel UHD/DOS/Transparent Silver ASUS X515EA-BQ12 (90NB0TY2-M00YM0) ,,29609
358109244, Ноутбук Dell Latitude 5530 (N205L5530MLK15UA_UBU) ,,78380
346825458, Ноутбук Lenovo Yoga Slim 7 14ITL05 (82A300L0RA) ,,39225
346825374, Ноутбук Dell Latitude 7320 (N013L732013UA_WP11) ,,83600
346747425, Ноутбук Dream Machines RG3060-15 15.6FHD IPS 144Hz/Intel i5-12500H/16/1024F/NVD3060- (RG3060-15UA32) ,,67066
346444806, Ноутбук LENOVO ThinkBook 14 G2 ITL (20VD000ARA) ,,38475
346239826, Ноутбук ASUS X712EA-BX371 (90NB0TW1-M04480) ,,21399
346239685, Ноутбук Dell Vostro 3510 (N8010VN3510UA_WP) ,,48999
346221820, Ноутбук Lenovo V15 IML (82NB0021RA) ,,25632
346131949, Ноутбук Acer Aspire 3 A317-33 (NX.A6TEU.00G) ,,28972
346131907, Ноутбук Acer Swift 3 SF314-511-59VU (NX.ABLEU.00G) ,,40814
346131826, Ноутбук Acer Swift 3 SF314-511-584A (NX.ABLEU.00R) ,,35628
338654713, Ноутбук Dell Latitude 3510 (N004L351015UA_WP) ,,31714
338650969, Ноутбук Dell Vostro 3515 (N6264VN3515UA_WP) ,,31936
359268513, Ноутбук Dream Machines RS2080Q-15 (RS2080Q-15UA51) ,,71241
338925883, Ноутбук Dell Vostro 3515 (N6262VN3515UA_WP) ,,29799
338654155, Ноутбук MSI GF63 (GF6311SC-245XUA) (GF6311SC-246XUA) ,,44134
362083473, Ноутбук Fujitsu LifeBook S751 I5-2520 DDR3 4 Гб SSD 256 Гб PTB1022148 Б/В ,,7204
311500718, Ноутбук Microsoft Surface Laptop 4 (5BT-00001) Matte Black ,,37299
338659396, Ноутбук Dell Vostro 3400 (N6006VN3400UA_WP) ,,33716
338652262, Ноутбук Dell Vostro 3515 (N6262VN3515UA_WP) ,,30162
362892696," Ноутбук (портативний комп'ютер) X515EA CI5-1135G7 15"" 8GB 512GB X515EA-BQ3227 ASUS (90NB0TY3-M034W0) ",,27315
362892693," Ноутбук (портативний комп'ютер) K1703ZA CI5-12500H 17"" 16GB 512GB K1703ZA-AU066 AS (90NB0WN2-M004S0) Asus ",,35174
362892687, Ноутбук ASUS M1503QA-L1163 (90NB0Y92-M00AH0) ,,37888
362892684," Ноутбук (портативний комп'ютер) M513UA R5-5500U 15"" 16GB 512GB M513UA-L1465 ASUS (90NB0TP1-M009Y0) ",,32549
362389140, Ноутбук Asus ROG Strix GL553V 15.6 FHD Core i5-7300HQ 8GB DDR4 SSD128+HDD1TB GeForce GTX1050 Б/У ,,26250
361993008, БВ Ноутбук Asus Rog Zephyrus GX531GW 15.6 Full HD IPS Intel i7-9750H 16 RAM 512 SSD NVIDIA RTX 2080 8 ГБ ,,56137
361894029," Ноутбук 15.6"" Asus TUF Gaming F15 FX506LH-HN082 90NR03U2-M07550 (NVidia GeForce GTX 1650, Intel Core i5-10300H, 8 ГбGb, 144 Гц), б/в ",,34722
361992987, БВ Ноутбук Asus ZenBook Duo 14 UX482 Celestial Blue 14 Full HD IPS TOUCH Intel i7-1165G7 32 RAM 1000 SSD ,,51686
362277786," Ноутбук 17.3"" Acer Nitro 5 AN517-41: AMD Ryzen 5 5600H, nVidia GeForce RTX 3050 Ti, IPS, Full HD, Екран 144hz, підсвічування клавіатури - Б/У ",,39012
362135325," Ноутбук ASUS X515EA-EJ2447 15.6"" / i3-1115G4 /ОЗУ 12 Gb/SSD 256 Gb/Intel® UHD Graphics/DOS ",,20990
361795233, Ноутбук Asus TUF Gaming 15.6 FHD IPS Core i5-9300H 4 ядра Ram 8GB DDR4 SSD512GB Nvidia GTX1650 4GB Б/У ,,32550
360492951," Ноутбук 15.6"" HP ProBook 4540 Core i3-2370M (2.4 ГГц), 8GB DDR3, Radeon HD 7650, 1 ГБ, 320GB HDD Б/У ",,5750
362542908, Ноутбук Lenovo Thinkpad P50 (i7-6820HQ / 64GB / 4K IPS) б/в ,,50310
361893684," Ноутбук 15.6"" Acer Aspire 7 A715-51G 15.6FHD IPS/Intel i5-1240P/8/512F/NVD3050-4/Lin/Black NH.QHTEU.004 (NVidia GeForce RTX 3050, Intel Core i5-1240P, 8 ГбGb, 60 Гц) ",,44021
361893678," Ноутбук 15.6"" Acer Aspire 7 A715-51G 15.6FHD IPS/Intel i5-1240P/16/512F/NVD3050-4/Lin/Black NH.QHTEU.00C (NVidia GeForce RTX 3050, Intel Core i5-1240P, 16 ГбGb, 60 Гц) ",,46279
361893660," Ноутбук 15.6"" Acer Aspire 7 A715-51G 15.6FHD IPS/Intel i7-1260P/16/512F/NVD3050-4/Lin/Black NH.QHTEU.00E (NVidia GeForce RTX 3050, Intel Core i7-1260P, 16 ГбGb, 60 Гц) ",,51271
361888701," Ноутбук Asus X515EA-BQ2601 (90NB0TY1-M039X0-162), 15.6"" FullHD (1920x1080) IPS LED матовий / Intel C ",,34154
361540515, Ноутбук Dell Vostro 5620 (N1707VNB5620UA_WP11) ,,78207
361310214, Ноутбук Panasonic TOUGHBOOK CF-31 13.1/Intel i5-5300U/4/500/HD5500/BT/WiFi/GPS/W7Pro/W10Pro (CF-314B601N9) ,,134399
361265562, Ноутбук Lenovo ThinkBook 14 G2 ITL (20VD000ARA) ,,38139
357917559, Ноутбук Lenovo ThinkBook 14 (21A2002FRA) ,,32091
357410358, Ноутбук Asus X515JA-EJ4076 FullHD Transparent Silver (90NB0SR2-M02RJ0) ,,26214
356949630," Ноутбук 14"" Lenovo ThinkBook 14 14FHD IPS AG/AMD R3 5300U//256F/int/W10P/Grey 21A2002FRA (AMD Radeon Graphics, AMD Ryzen 3 5300U, 8Gb, ) ",,33110
356946693," Ноутбук 15.6"" Lenovo IdeaPad Gaming 3 15ACH 82K2014KPB (NVidia GeForce GTX 1650, AMD Ryzen 5 5600H, 16 ГбGb, 120 Гц) ",,39999
356945619," Ноутбук 14"" HP ProBook 445 G Silver 2U740AV_ITM1 (AMD Radeon Graphics, AMD Ryzen 3 5400U, 8Gb, ) ",,37777
356943963," Ноутбук 16"" Lenovo ThinkPad T16 16WUXGA IPS AG/Intel i5-1240P/16/512F/int/W11P 21BV0028RA (Intel Iris Xe Graphics, Intel Core i5-1240P, 16 ГбGb, 60 Гц) ",,86401
356943561," Ноутбук 15.6"" HP ProBook 455 G8 Pike Silver 1Y9H1AV_ITM3 (AMD Radeon Graphics, AMD Ryzen 5 5600H, 8 Гб, 60 Гц) ",,43888
356942439," Ноутбук 14"" Acer Swift 3 SF314-511-54A NX.ABLEU.00R (Intel UHD Graphics, Intel Core i5-1135G7, 8Gb, ) ",,37777
356941884," Ноутбук 11,6"" ASUS BR1100FKA-BP1024 90NX03A1-M005K0 (Intel UHD Graphics, Intel Celeron N4500, 4 ГбGb, 60 Гц), ",,21110
356941026," Ноутбук 14"" HP ProBook 445 G 2U740AV_V4 (AMD Radeon Graphics, AMD Ryzen 3 5400U, 8Gb, ) ",,38283
356940615," Ноутбук 13,3"" HP ProBook 430 G8 Touch Pike Silver 2V658AV_V7 (Intel Iris Xe Graphics, Intel Core i7-15G7, 16Gb, 60 Гц) ",,52061
356940504," Ноутбук 14"" Acer Swift 3 SF314-511-35TZ NX.ACWEU.00 (Intel UHD Graphics, Intel Core i3-1115G4, 8Gb, ) ",,33332
356786409, Ноутбук Lenovo ThinkBook 14 G2 ITL (20VD0009RA) ,,32699
356196921, Ноутбук Lenovo IdeaPad Gaming 3 15IMH05 (81Y400ELRA) ,,41799
343686541, Ноутбук Lenovo IdeaPad Gaming 3 15IMH05 Chameleon Blue (81Y400EERA) ,,42638
343509994, Lenovo ThinkBook 14[20VD00CRRA] ,,35614
342783049, Ноутбук Lenovo V14 14FHD AG/Intel i5-1035G1/8/256F/int/W10P/Grey (82C400SERA) ,,31471
342782881, Ноутбук Lenovo ThinkBook 14 14FHD IPS AG/Intel i3-1115G4/8/256F/int/W10P/Grey (20VD0009RA) ,,33151
342782644, Ноутбук Lenovo V14 14FHD AG/Intel i5-1135G7/8/512F/int/W10P/Black (82KA001SRA) ,,34607
342782392, Ноутбук Lenovo ThinkBook 14 14FHD IPS AG/Intel i3-1115G4/8/512F/int/W10P/Grey (20VD00CRRA) ,,34686
341749057, Ноутбук Lenovo ThinkBook 14 (20VD0009RA) (20VD0009RA) ,,34736
341230402, Ноутбук Acer Aspire 5 A515-45G (NX.A8CEU.00N) ,,33433
340991875, Ноутбук Dell Latitude 7320 13.3FHD Touch AG/Intel i5-1145G7/16/512F/int/W11P (N013L732013UA WP11) ,,78199
340991806, Ноутбук Lenovo V14 (82KA001SRA) ,,34298
340991272, Ноутбук Lenovo ThinkBook 14 (21A2002FRA) ,,32867
340908499, Ноутбук Lenovo IdeaPad 3 15IML05 (81WB00XERA) ,,26850
340569328, Ноутбук Lenovo ThinkPad E15 (20TD0001RA) ,,34335
339913954, Ноутбук ASUS X712EA-BX371 (90NB0TW1-M04480) ,,25698
339830560," Ноутбук 15.6"" HP 250 G Asteroid Silver 2WX9EA (Intel Iris Xe Graphics, Intel Core i5-1135G7, 8Gb, ) ",,33053
338650600, Ноутбук Dell Latitude 5420 (N005L542014UA_WP) ,,54736
335143930, Ноутбук Microsoft Surface Laptop 4 Platinum (5W6-00024) [62349] ,,48588
338659435, Ноутбук Dell Vostro 3500 (N3001VN3500UA01_2201_WP) ,,33710
359639025, Ноутбук Dell Latitude E5430 I3-3110M DDR3 4 Гб HDD 500 Гб PTB0822121 ,,7123
362083131, Ноутбук Fujitsu LifeBook S751 I5-2520 DDR3 4 Гб SSD 256 Гб PTB1022147 Б/В ,,7204
121363276, Ноутбук LENOVO IdeaPad Z710(59-426154) (F00093365) ,,37626
359639217, Ноутбук Dell Latitude E6430 I5-3320M DDR3 4 Гб HDD 320 Гб PTB0822345 ,,7611
362083104, Ноутбук Fujitsu LifeBook S751 I5-2520 DDR3 4 Гб SSD 256 Гб PTB1022146 Б/В ,,7204
334176604, Ноутбук Dell Vostro 5415 (N501VN5415UA_WP) ,,38484
362083143, Ноутбук Fujitsu LifeBook S751 I5-2520 DDR3 4 Гб SSD 128 Гб PTB1022156 Б/В ,,6716
362082864, Ноутбук Fujitsu LifeBook S751 I5-2520 DDR3 4 Гб SSD 128 Гб PTB1022159 Б/В ,,6716
338927071, Ноутбук Dell Vostro 3515 (N6264VN3515UA_WP) ,,31599
338656246, Ноутбук Dell Vostro 5410 (N3003CVN5410UA_WP) (N3003CVN5410UA W11P) ,,44955
361582974, Ноутбук Dell Latitude E6330 (i5-3380M|8GB|240GB SSD) АКБ 5-Ч / DVD±RW / Intel HD Graphics 4000 / LAN / Wi-Fi / Bluetooth Б.У ,,9200
355931013, Ноутбук Dell Latitude 3420 (N010L342014GE_UBU) ,,50634
355931004, Ноутбук Lenovo ThinkBook 14 G2 (20VD000ARA) ,,45471
355930908, Ноутбук Lenovo IdeaPad Gaming 3 15ACH (82K2014KPB) ,,46864
355930773, Ноутбук Lenovo V17 (82GX007QRA) ,,31811
355845954, Ноутбук LENOVO ThinkBook 15 G2 ITL (20VE0054RA) ,,27254
354177249, Ноутбук Lenovo IdeaPad Gaming 3 15ACH (82K2014KPB) ,,40948
351842271, Ноутбук HP ProBook 455 G8 Pike Silver (1Y9H1AV_ITM2) ,,39033
351643089, Ноутбук HP ProBook 455 G8 FullHD Silver (1Y9H1AV_ITM2) ,,36049
339350233, Ноутбук Microsoft Surface Pro 7 Platinum (PVU-00001) ,,53053
339172225, Ноутбук Lenovo Yoga Slim 7 14ITL05 (82A300KURA) ,,38261
339171877, Ноутбук HP ProBook 455 G8 (1Y9H1AV_ITM3) ,,43279
339171136, Ноутбук Lenovo ThinkBook 14 G2 ITL (20VD0009RA) ,,32802
339136300, Ноутбук Lenovo V17 (82GX007SRA) ,,30821
339122380, Ноутбук LENOVO ThinkBook 14 G2 ITL (20VD000ARA) ,,38510
339117580, Ноутбук HP 250 G8 (2W8Z6EA) ,,28057
338650870, Ноутбук Dell Vostro 5410 (N3002VN5410UA01_2201_WP) ,,47244
338650573, Ноутбук Dell Latitude 7420 (N057L742014UA_WP) ,,77179
335143702, Ноутбук Microsoft Surface Laptop 4 Matte Black (5BT-00001) [62344] ,,40388
336648334, Ноутбук DELL Vostro 5415 (N501VN5415UA_WP) (N501VN5415UA_WP) ,,41179
352173888, Ноутбук Lenovo IdeaPad 3 15ITL05 Sand (81X800KLUS) ,,16699
327407314, Ноутбук Dell Inspiron 3505 (i3505-A542BLK-PUS) ,,29775
121363402, Ноутбук LENOVO IdeaPad Z710 (59-426148) (F00093366) ,,34096
121363378, Ноутбук Lenovo YOGA3PRO (80HE00CHUA) (F00094395) ,,91223
121363366, Ноутбук LENOVO Y720-15 (80VR00KFRA) (F00151344) ,,68234
359638809, Ноутбук Dell Latitude E6430 I5-3320M DDR3 4 Гб HDD 320 Гб PTB0822346 ,,6716
359639280, Ноутбук Dell Latitude E5430 I3-3110M DDR3 4 Гб HDD 320 Гб PTB0822141 ,,6919
361795236, Ноутбук Asus Vivobook Pro N580G 15.6 FHD IPS i5-8300H 8GB DDR4 SSD 256GB Nvidia GeForce GTX1050 4GB Б/У ,,25725
362389143, Ноутбук Lenovo IdeaPad L340 Gaming 15.6 FHD IPS i7-9750H Ram 8GB DDR4 SSD 256GB NVIDIA GTX1650 4GB Б/У ,,30450
362592795," Ноутбук 15.6"" Lenovo Legion 15ARH05H: AMD Ryzen 5 4600H, nVidia GeForce GTX 1660 Ti, IPS, Full HD - Б/У ",,33565
362688189, Ноутбук Lenovo Thinkpad T480 (i5-8350u / 8GB / FHD IPS Touch) б/в ,,24570
362526147, БВ Ноутбук Acer Aspire F15 15.6 FHD Intel i5-7200U 8 RAM 1000 HDD NVIDIA GT X950M 4 ГБ ,,20330
355248819, Ноутбук HP ProBook 6460b 14''/i5-2430m/ОЗУ 4 Gb/HDD 250 Gb/Intel HD Graphics 3000/WIN 10- Новий АКБ ,,6190
362542893, Ноутбук Lenovo Thinkpad X270 (i7-6600U / 16GB / 256GB SSD) б/в ,,23010
359443521," Ноутбук 15.6"" Asus 15,6"" ROG Strix G15 G513QM G513QM-HN423T (NVidia GeForce RTX 3060, AMD Ryzen 9 5900HX, 16 ГбGb, 144 Гц), б/в ",,58554
361371642," Ігровий ноутбук Acer Nitro 5 AN515-54/15.6"" IPS/Core i7-9750H 6 ядра по 2.6 GHz/16 GB DDR4 /128GB SSD+ 1TB HDD/GeForce RTX 2060, 6 GB/WebCam/ Win10 б/в ",,46333
362688195, Ноутбук Lenovo Thinkpad E580 (i5-7200u / 8GB / SSD+HDD) б/в ,,22230
351261621, Ноутбук Lenovo ThinkPad L15 G2 (20X4S0R308) ,,41499
350950368, Ноутбук Lenovo V15 IML (82NB0021RA) ,,26064
350950029, Ноутбук Lenovo ThinkBook 14 (21A2002FRA) ,,36464
350949849, Ноутбук Lenovo ThinkPad X1 Titanium G1 (20QA002SRT) ,,94678
350949561, Ноутбук HP 255 G8 (3A5Y5EA) ,,18264
350949411, Ноутбук Lenovo V14 (82KA001SRA) ,,40234
350949321, Ноутбук Lenovo IdeaPad 5 14ITL05 (82FE017CRA) ,,42964
350949288, Ноутбук Lenovo ThinkBook 15 (20VE0054RA) ,,31264
350949156, Ноутбук Lenovo V14 (82C400SERA) ,,36594
350948898, Ноутбук HP ProBook 455 G8 (1Y9H1AV_ITM3) ,,51414
338926414, Ноутбук Lenovo V14 (82KA003YRA) ,,28499
338887513, Ноутбук Dell Vostro 3400 (N6006VN3400UA_WP) ,,35647
338884672, Ноутбук Lenovo ThinkBook 14 (21A2002FRA) ,,33630
338809384, Ноутбук Acer Swift 3 SF314-511 (NX.ABLEU.00C) ,,28702
338686369, Ноутбук Acer Aspire 1 A115-32-P97K (NX.A6MEU.00G) ,,18336
338657806, Ноутбук Lenovo ThinkBook 14 G2 ITL (20VD0009RA) ,,32855
338656483, Ноутбук LENOVO IdeaPad 3 15IML05 Platinum Gray (81WB00XERA) ,,28153
338656387, ноутбук 14FM/i3-1115G4/8/128/Intel HD/W10PE/Black LENOVO V14 G2 ITL (82KAS03800) ,,27543
338652433, Ноутбук Dell Vostro 5402 (N3003VN5402EMEA01_2005_WIN) ,,43290
338498293, Ноутбук Lenovo V14 (82KA003YRA) ,,29341
338438263, Ноутбук Lenovo ThinkBook 14 (20VD00CRRA) ,,32889
338436934, Ноутбук Lenovo ThinkBook 15 (20VE00G2RA) ,,33658
334176517, Ноутбук Dell Latitude 7320 (N098L732013UA_UBU) ,,64112
359638668, Ноутбук Dell Latitude E6430 I5-3210M DDR3 4 Гб HDD 320 Гб PTB0222594 ,,6716
327407470, Ноутбук Dell Latitude 7310 (7310-5157) ,,33079
327407443, Ноутбук Dell XPS 13 9310 (XPS0214X) ,,91392
340993774, Ноутбук MSI Pulse GL66 11UEK Titanium Gray (GL6611UEK-640XUA) ,,70525
335140957, Ноутбук Microsoft Surface Laptop Studio (THR-00001) [63525] ,,46377
338650666, Ультрабук Fujitsu LIFEBOOK U9311X black (FPC01313BK_89397-041/woPR23-pi) ,,92836
338669803, Ноутбук Vinga Spirit S141 (S141-C424128GW11P) ,,13420
341549506, Ноутбук MSI GF66-11UD (GF6611UD-1050XUA) ,,56685
338787028, Планшет Microsoft Surface Pro 8 i7 16GB 256GB Platinum (8PV-00001) ,,53155
121363444, Ноутбук Lenovo ThinkPad T470s (20HF000XRT) (F00142846) ,,118344
338654584, Ноутбук Fujitsu LIFEBOOK U7511 (FPC07577BK_89397-041) ,,57174
362201496," Ультрабук Asus Zenbook / 13.3"" IPS / Core i7-6500U (2(4) ядра по 2.5-3.1 GHz) / 8GB DDR3 / 128GB SSD / GeForce 940M, 2GB GDDR3, 64-bit / WebCam б/в ",,19030
361849542, Ноутбук Lenovo ThinkPad X1 Carbon 5th Gen (i7-7600u / 16GB / 2K IPS) б/в ,,33150
362688198, Ноутбук Lenovo Thinkpad T470 (5-7300U / 8GB / FHD IPS) б/в ,,21060
361732404," Ноутбук 8.9"" Asus Eee PC 900HD, Celeron ULV 353 (0.9ГГц) 2GB DDR2, 100GB SSD ",,1950
362688204, Ноутбук Lenovo Thinkpad T470s (i5-6300m / 8GB / FHD IPS) б/в ,,20280
361652022," Ноутбук 15.6"" Lenovo IdeaPad 330-15IS: Intel Core i5-8300H, nVidia GeForce GTX 1050, Full HD - Б/У ",,26212
362070699," Ультрабук Lenovo ThinkPad T14s / 14"" (1920x1080) IPS / Intel Core i5-10210U (4(8) ядра по 1.6-4.2GHz) / 16GB DDR4 / 256GB SSD / Intel UHD Graphics / WebCam б/в ",,24370
360020358," Ноутбук Lenovo IdeaPad L340 15,6''/i5-9300H/GF GTX 1050, 3Gb/ОЗУ 8Gb/SSD 256Gb/WIN 10 ",,28990
361106250, Ноутбук Lenovo ThinkPad P51 (i7-7820HQ|32GB|500SSD) ,,32025
361106226, Ноутбук Lenovo ThinkPad P51 (i7-7820HQ|16GB|240SSD) ,,28875
362542902, Ноутбук Lenovo Thinkpad T560 (i5-6300u / 8GB / FHD IPS) б/в ,,19110
362156166, БВ Ноутбук Lenovo W540 15.6 IPS 4K Intel i7-4900MQ 32 RAM 240 SSD 1000 HDD NVIDIA QUADRO K2100M 2 ГБ ,,21977
362277771," Ноутбук Asus ZenBook UX21E 11.6"": Intel Core i7-2620M, Intel HD - Б/У ",,14106
356044329, Ігровий Ноутбук ASUS ROG Zephyrus GX501G (i7-8750H / 16GB / GTX 1080) б/в ,,58110
350948787, Ноутбук Lenovo Yoga Slim 7 14ITL05 (82A300KURA) ,,42964
350948736, Ноутбук Lenovo IdeaPad 5 14ITL05 (82FE0174RA) ,,34514
350948652, Ноутбук Dell Vostro 5410 (N3003CVN5410UA_WP11) ,,52715
350948586, Ноутбук Lenovo ThinkBook 15 (20VE00G2RA) ,,39064
350948094, Ноутбук Dell Vostro 5402 (N3003VN5402EMEA01_2005_WIN) ,,50765
338253724, Ноутбук Lenovo ThinkBook 14 (21A2002FRA) ,,32802
338658979, Ноутбук Fujitsu LIFEBOOK E5511 (FPC07570BK_89397-041) ,,43690
362070678," Ультрабук Asus ZenBook UX305L / 13.3"" (1920x1080) IPS / Core i7-5500U (2(4) ядра по 2.4-3.0 GHz) / 8GB DDR3 / 120GB SSD / HD Graphics 5500 / WebCam б/в ",,15990
362688201, Ноутбук Lenovo Thinkpad L570 (i5-6300u / 8GB / SSD 120GB) б/в ,,17940
362542899, Ноутбук Lenovo Thinkpad Yoga 260 (i5-6200u / 8GB / SSD 250GB) б/в ,,17940
362684067," Раб. станція HP ZBook Studio G5 / 15.6"" IPS / Core i7-8850H (6(12) ядер по 2.6-4.3GHz) / 8GB DDR4 / 500GB SSD / Quadro P1000, 4GB/ WebCam / Win 10 Pro б/в ",,33225
361652013," Ноутбук Lenovo ThinkPad P52S 15.6"": Intel Core i7-8650U, nVidia Quadro P500, IPS, Full HD - Б/У ",,22082
361351116, Ноутбук Lenovo ThinkPad W550S \ 3K \ 15.6 \ IPS \ Core I7 \ 16 GB \ NVIDIA Quadro K620M  2 GB \ Б\В ,,22000
362592822," Ноутбук Lenovo ThinkPad Yoga X380 13.3"": Intel Core i5-8250U, Intel HD, IPS, Full HD, Touch-екран, Трансформер, сенсорний екран, підсвічування клавіатури - Б/У ",,16894
361900680," Ноутбук ASUS N56VB 15.6"" FHD i7-3630QM/ 8Gb/SSD 240Gb/Intel HD Graphics 4000+GT740m 2Gb/WIN11/AS56VB ",,13990
362451546," Ноутбук Lenovo Ideapad 3 15iil05 5.6"" FHD Core i5-1035G1 8/256Gb Platinum Grey Б/В ",,16999
362542896, Ноутбук Lenovo Thinkpad T450 (i7-5600m / 8GB / SSD 120GB) б/в ,,16575
362070726," Ноутбук Б-класс Asus Vivobook F543U / 15.6"" TN /Pentium Gold 4417U (2 (4) ядра по 2.3 GHz) / 4 GB DDR4 / 120 GB SSD / Intel HD Graphics 610 / WebCam б/в ",,12995
359975058, Ноутбук Lenovo ThinkPad P50 UHD (i7-6820HQ/16/512SSD/M2000M-4Gb) - Class A ,,27300
362375577," Ноутбук 15.6"" HP Pavilion Gaming 15-ec0007ur 8NF62EA (NVidia GeForce GTX 1050, AMD Ryzen 5 3550H, 8 ГбGb, 60 Гц), б/в ",,28256
362542905, Ноутбук Lenovo Thinkpad T460s (i5-6200m / 8GB / FHD IPS) б/в ,,15990
361584720," Ноутбук 15.6"" Lenovo 15,6"" IdeaPad S145-15IKB 81VD00E9RA (NVIDIA GeForce MX110, Intel Core i3-8130U, 8 ГбGb, 60 Гц), б/в ",,20556
362526114, БВ Ноутбук Asus R556L 15.6 Intel i3-4005U 8 RAM 120 SSD 1000 HDD NVIDIA GT 920M 2 ГБ ,,10752
